最大值,最小值,极差,均值,整流均值,均方根,能量对数,方差,标准差,峭度,偏度,裕度,波形特征,峰值因子1,峰值因子2,差分-最大值,差分-最小值,差分-极差,差分-均值,差分-整流均值,差分-均方根,差分-能量对数,差分-方差,差分-标准差,差分-峭度,差分-偏度,差分-裕度,差分-波形特征,差分-峰值因子1,差分-峰值因子2,LL能量,LH能量,HL能量,HH能量,信息熵,信息量,奇异值0,奇异值1,奇异值2,奇异值3,lable
1.461344,1.096008,0.365336,1.211144,1.211144,1.213417,-7.269399,0.00551,0.075383,1.015812,0.920999,1.20769,1.001877,1.204322,1.206582,0.146134,-0.219202,0.365336,-0.00685,0.07535,0.097518,-5.050419,0.009463,0.098833,2.688834,-3.048755,2.81989,1.294192,1.498536,1.939393,52.829939,0.018691,0.021142,0.06822,0.023871,52.72221,7.268421,0.261263,0.148781,0.132851,0
1.315209,0.876806,0.438403,1.180146,1.180146,1.183174,-6.133535,0.007158,0.085914,1.018507,-1.351338,1.115965,1.002566,1.111594,1.114446,0.219201,-0.365336,0.584537,-0.009133,0.0959,0.126556,-2.787652,0.015933,0.128246,3.500014,-6.068974,3.24972,1.319658,1.73205,2.285714,48.959198,0.038366,0.086963,0.09045,0.047254,48.744715,6.997104,0.304538,0.29095,0.195253,0
1.242142,0.876806,0.365336,1.169075,1.169075,1.172943,-5.110038,0.00906,0.096659,1.022694,-1.727217,1.064412,1.003309,1.058996,1.0625,0.365336,-0.365336,0.730672,-0.004567,0.095901,0.146134,-1.519817,0.021334,0.1484,4.468761,-1.956599,6.48556,1.523811,2.500002,3.809529,48.917969,0.029466,0.139872,0.050014,0.047034,48.700063,6.994147,0.374048,0.22365,0.171183,0
1.242142,1.022941,0.219201,1.166861,1.166861,1.168314,-9.376013,0.003393,0.059148,1.009775,-0.304664,1.065186,1.001245,1.063192,1.064516,0.146134,-0.146134,0.292268,0.002283,0.057084,0.0742,-7.406667,0.0055,0.075351,2.380165,-0.625087,3.989613,1.299846,1.969464,2.56,49.461734,0.046535,0.01867,0.022525,0.02133,49.37422,7.032908,0.215704,0.150202,0.136315,0
1.242142,1.022941,0.219201,1.180146,1.180146,1.181943,-8.401895,0.004246,0.066168,1.011592,-0.813748,1.053356,1.001523,1.050932,1.052533,0.219201,-0.219201,0.438402,0.004567,0.0685,0.093143,-5.438111,0.008655,0.094519,3.029586,-0.262592,5.103206,1.359739,2.353394,3.2,50.548268,0.040131,0.046849,0.018495,0.024653,50.443095,7.109734,0.21654,0.200201,0.135831,0
1.461344,1.022941,0.438403,1.191217,1.191217,1.193724,-6.913464,0.005981,0.078536,1.017461,0.599878,1.228044,1.002105,1.224189,1.226766,0.292269,-0.219201,0.51147,0.009133,0.086767,0.111112,-3.924812,0.012263,0.112508,3.097163,3.265519,4.566522,1.280582,2.630391,3.368431,52.488546,0.061421,0.039703,0.078026,0.038006,52.310222,7.244961,0.279349,0.246034,0.199175,0
1.461344,1.022941,0.438403,1.202287,1.202287,1.20539,-5.947209,0.007471,0.087777,1.021596,0.71251,1.217012,1.002581,1.212341,1.21547,0.292269,-0.292269,0.584538,0,0.091334,0.116965,-3.449536,0.013681,0.118836,3.359919,-2.742572,4.203097,1.280626,2.498784,3.200007,51.646344,0.067246,0.044297,0.081307,0.04112,51.454465,7.186541,0.285166,0.259302,0.210381,0
1.388277,1.022941,0.365336,1.189002,1.189002,1.191758,-6.512497,0.00656,0.082247,1.019254,0.648772,1.16893,1.002317,1.164899,1.167598,0.219202,-0.292269,0.511471,-0.00685,0.084484,0.108837,-4.092329,0.011799,0.110359,3.269208,-3.527465,3.521632,1.288258,2.014041,2.594604,51.050557,0.071358,0.041,0.0223,0.030119,50.916396,7.145008,0.267611,0.200722,0.148882,0
1.461344,1.022941,0.438403,1.197859,1.197859,1.200145,-7.292644,0.005481,0.075181,1.016251,1.076249,1.221099,1.001908,1.21764,1.219963,0.219202,-0.292269,0.511471,0,0.0685,0.09837,-4.953397,0.009677,0.099944,4.090389,-2.305209,5.421946,1.436045,2.228351,3.200012,51.723608,0.064539,0.044564,0.020899,0.028921,51.594059,7.191915,0.254039,0.211111,0.14445,0
1.242142,0.876806,0.365336,1.189002,1.189002,1.191214,-7.467016,0.005265,0.073687,1.012736,-2.422541,1.045753,1.00186,1.042753,1.044693,0.365336,-0.292269,0.657605,0.004567,0.0822,0.111112,-3.902702,0.012325,0.112795,5.551521,5.892465,5.891882,1.351726,3.287983,4.444453,51.384652,0.028844,0.065154,0.049923,0.031943,51.241281,7.168312,0.255211,0.223433,0.169771,0
1.315209,0.876806,0.438403,1.186788,1.186788,1.189244,-7.021591,0.005834,0.077565,1.014525,-1.928503,1.109444,1.002069,1.105921,1.108209,0.365336,-0.292269,0.657605,0.004567,0.0685,0.108068,-4.144458,0.011658,0.109699,6.49145,7.640418,9.36473,1.577623,3.38062,5.333343,51.057438,0.042601,0.043914,0.066539,0.03401,50.905002,7.145457,0.258217,0.210729,0.204579,0
1.242142,1.096008,0.146134,1.189002,1.189002,1.189992,-10.964662,0.002353,0.049262,1.006539,-0.369713,1.045131,1.000832,1.043824,1.044693,0.146134,-0.146134,0.292268,-0.002283,0.038817,0.059191,-9.371966,0.003498,0.060093,3.265306,0.569576,8.174373,1.52488,2.468854,3.764706,50.656059,0.02406,0.00846,0.025988,0.014596,50.597645,7.117317,0.161168,0.15473,0.091886,0
1.388277,1.096008,0.292269,1.202287,1.202287,1.204585,-7.253966,0.00553,0.075517,1.015904,0.726951,1.155781,1.001911,1.152494,1.154697,0.292269,-0.219202,0.511471,0.002283,0.093617,0.117676,-3.398529,0.013842,0.119536,2.670936,2.636358,4.20992,1.256986,2.483685,3.121958,51.874468,0.048541,0.089925,0.033573,0.036841,51.70322,7.202404,0.29991,0.220094,0.18302,0
1.388277,1.096008,0.292269,1.204501,1.204501,1.206397,-8.082905,0.004569,0.068643,1.012732,0.274006,1.153478,1.001573,1.150763,1.152574,0.219201,-0.219201,0.438402,-0.00685,0.070784,0.095792,-5.206326,0.009129,0.097075,2.866776,0.05813,4.935162,1.353302,2.288309,3.096773,51.941498,0.035854,0.030344,0.030615,0.022496,51.844926,7.207048,0.189505,0.174993,0.173885,0
1.388277,1.096008,0.292269,1.180146,1.180146,1.182217,-7.785758,0.004893,0.071032,1.014589,0.730153,1.177376,1.001755,1.1743,1.176361,0.292269,-0.219202,0.511471,-0.002283,0.070784,0.105727,-4.328957,0.011173,0.107393,3.984865,3.641569,7.455739,1.493657,2.764384,4.129043,49.522191,0.018392,0.042163,0.056858,0.027487,49.405163,7.037202,0.238444,0.205335,0.135563,0
1.242142,0.803739,0.438403,1.180146,1.180146,1.183038,-6.334432,0.006834,0.08395,1.015903,-2.810362,1.053986,1.00245,1.04996,1.052533,0.365336,-0.438403,0.803739,0.004567,0.073067,0.121168,-3.149023,0.014661,0.123019,8.198368,-6.763077,8.942335,1.658314,3.015117,5.000009,50.217678,0.099384,0.052307,0.040727,0.041799,50.026277,7.086452,0.315176,0.229905,0.200252,0
1.534411,0.876806,0.657605,1.184574,1.184574,1.188359,-5.1478,0.008981,0.096239,1.026488,0.435489,1.297403,1.003195,1.291202,1.295327,0.365336,-0.365336,0.730672,0.002283,0.098184,0.144412,-1.619659,0.02085,0.146704,4.556811,-2.620535,5.773546,1.470828,2.529824,3.720936,49.861936,0.051512,0.125167,0.090142,0.055844,49.597064,7.061339,0.35943,0.293763,0.225304,0
1.534411,0.876806,0.657605,1.191217,1.191217,1.19535,-4.740777,0.009864,0.100857,1.028448,0.309566,1.290354,1.00347,1.28365,1.288104,0.365336,-0.365336,0.730672,0,0.095901,0.143833,-1.653457,0.020688,0.146134,4.628523,-2.212261,6.181746,1.499812,2.540004,3.809529,50.948893,0.169797,0.057973,0.070611,0.059835,50.652975,7.13785,0.412048,0.265732,0.240768,0
1.315209,1.096008,0.219201,1.204501,1.204501,1.205592,-10.485426,0.002628,0.052056,1.007241,0.053831,1.092406,1.000905,1.090924,1.091912,0.146134,-0.146134,0.292268,0,0.050234,0.068348,-8.116111,0.004671,0.069442,2.612245,2.290811,4.997993,1.360603,2.13809,2.909091,52.628193,0.045855,0.015231,0.010234,0.01659,52.557015,7.254532,0.214178,0.123287,0.10103,0
1.242142,0.949873,0.292269,1.184574,1.184574,1.186588,-7.891472,0.004775,0.070173,1.012381,-1.508155,1.049536,1.0017,1.046818,1.048598,0.219202,-0.292269,0.511471,-0.002283,0.070784,0.102522,-4.596428,0.010506,0.104137,3.990946,-4.878902,5.28,1.448384,2.138096,3.096786,50.401341,0.07414,0.035628,0.023062,0.030043,50.269004,7.099394,0.272189,0.188748,0.151852,0
1.388277,1.022941,0.365336,1.189002,1.189002,1.191079,-7.742458,0.004942,0.071387,1.014124,0.249735,1.168616,1.001746,1.165563,1.167598,0.219202,-0.219202,0.438404,0,0.0822,0.112604,-3.779546,0.01268,0.114406,2.548482,0,4.460998,1.36987,1.946664,2.666677,50.566436,0.02891,0.061451,0.047125,0.031154,50.429457,7.11102,0.248338,0.216499,0.169617,0
1.388277,0.730672,0.657605,1.166861,1.166861,1.171632,-4.205336,0.011158,0.107269,1.027716,-1.752408,1.19247,1.004089,1.184908,1.189754,0.438403,-0.438403,0.876806,0.002283,0.098184,0.150077,-1.285344,0.022518,0.152461,5.251696,0.878303,7.572664,1.528529,2.921188,4.465121,49.155047,0.099501,0.096028,0.043962,0.051547,48.917143,7.011068,0.31571,0.309599,0.209617,0
1.315209,0.949873,0.365336,1.171289,1.171289,1.172874,-8.980367,0.003716,0.061905,1.01026,-0.996126,1.123658,1.001353,1.121355,1.122873,0.219202,-0.219202,0.438404,0,0.0548,0.077499,-7.024647,0.006006,0.07874,4.444477,0,6.668028,1.414215,2.828434,4.000014,49.762547,0.02141,0.029793,0.009309,0.015274,49.702138,7.054259,0.17259,0.14643,0.096247,0
1.242142,0.949873,0.292269,1.177932,1.177932,1.180094,-7.606729,0.005099,0.072511,1.013559,-1.218231,1.055522,1.001836,1.052579,1.054511,0.219202,-0.219202,0.438404,0.002283,0.06165,0.086647,-6.058568,0.007502,0.088003,3.555576,0.522094,5.958175,1.405458,2.529829,3.555568,50.613355,0.045337,0.034943,0.010017,0.021291,50.523286,7.114318,0.213627,0.185724,0.099973,0
1.242142,0.803739,0.438403,1.169075,1.169075,1.173771,-4.266828,0.011001,0.106513,1.025209,-2.4587,1.06494,1.004017,1.058249,1.0625,0.292269,-0.365336,0.657605,-0.011417,0.070784,0.121855,-3.132064,0.014718,0.12326,6.322449,-9.388954,8.68661,1.721506,2.398504,4.129041,47.774804,0.083737,0.02974,0.149716,0.056403,47.513685,6.911962,0.38698,0.288697,0.172257,0
1.315209,0.803739,0.51147,1.169075,1.169075,1.172253,-5.964344,0.007442,0.087604,1.018479,-2.09907,1.126686,1.002719,1.121949,1.125,0.438403,-0.365336,0.803739,-0.002283,0.084484,0.131089,-2.460625,0.017179,0.133166,6.210596,4.691454,9.089287,1.551644,3.344321,5.189197,48.823554,0.026333,0.089051,0.080042,0.043233,48.629214,6.987389,0.298365,0.282908,0.162239,0
1.315209,1.096008,0.219201,1.197859,1.197859,1.199201,-9.608036,0.003216,0.057589,1.008919,-0.033092,1.098584,1.00112,1.096738,1.097966,0.219201,-0.146134,0.365335,0.002283,0.06165,0.084699,-6.256164,0.007169,0.086023,3.028664,3.006686,5.907894,1.373869,2.587987,3.555556,52.22608,0.03253,0.028006,0.036365,0.0224,52.129418,7.226767,0.190861,0.180672,0.166593,0
1.388277,1.096008,0.292269,1.195645,1.195645,1.197378,-8.503358,0.004147,0.0654,1.01207,0.816367,1.161938,1.00145,1.159431,1.161112,0.219201,-0.146135,0.365336,0,0.073067,0.094917,-5.263745,0.009009,0.096436,2.436214,1.710662,4.528421,1.299038,2.309399,2.999997,51.299684,0.040013,0.018702,0.056551,0.026234,51.184777,7.162381,0.237828,0.200027,0.136639,0
1.680545,0.949873,0.730672,1.200073,1.200073,1.206128,-3.046568,0.01457,0.122579,1.047832,1.847407,1.40367,1.005046,1.393338,1.400369,0.438403,-0.438403,0.876806,-0.004567,0.118734,0.166418,-0.389864,0.027674,0.169018,4.289742,-1.453453,5.258805,1.401606,2.634343,3.69231,51.405114,0.09793,0.080171,0.122205,0.060577,51.107151,7.169737,0.349577,0.312967,0.28309,0
1.680545,1.022941,0.657604,1.211144,1.211144,1.215681,-4.262966,0.011011,0.10656,1.036604,2.487568,1.389957,1.003746,1.38239,1.387568,0.438403,-0.438403,0.876806,0,0.100467,0.144988,-1.583975,0.021022,0.147308,5.744538,-0.71993,6.21797,1.443138,3.023719,4.363644,53.079843,0.080268,0.078358,0.05684,0.044305,52.865546,7.285655,0.299553,0.26219,0.236771,0
1.315209,1.096008,0.219201,1.211144,1.211144,1.21315,-7.811958,0.004863,0.070818,1.013259,0.09685,1.086823,1.001656,1.084127,1.085923,0.219201,-0.146134,0.365335,0,0.0822,0.100051,-4.806179,0.01001,0.101652,2.133333,2.19089,3.539619,1.217161,2.19089,2.666667,53.761663,0.038869,0.04642,0.026779,0.024755,53.64991,7.332237,0.216196,0.196333,0.163541,0
1.315209,1.096008,0.219201,1.204501,1.204501,1.206665,-7.507658,0.005216,0.073343,1.014166,-0.146197,1.0929,1.001796,1.089954,1.091912,0.219201,-0.146134,0.365335,-0.004567,0.073067,0.096659,-5.115516,0.009322,0.098096,2.408163,5.212345,4.739203,1.322876,2.267787,3,51.895873,0.054256,0.032134,0.039408,0.028253,51.770486,7.203881,0.233258,0.198752,0.178501,0
1.315209,1.096008,0.219201,1.195645,1.195645,1.197378,-8.503371,0.004147,0.0654,1.01156,0.019751,1.100799,1.00145,1.098408,1.1,0.219201,-0.146134,0.365335,0,0.063934,0.083709,-6.355199,0.007007,0.085048,2.938776,7.481756,5.164599,1.309307,2.618615,3.428571,50.985933,0.021628,0.015723,0.04738,0.020074,50.901401,7.140444,0.2177,0.147503,0.124801,0
1.315209,1.096008,0.219201,1.184574,1.184574,1.186042,-9.264491,0.003481,0.059913,1.010024,0.287443,1.110965,1.00124,1.108906,1.11028,0.219201,-0.146134,0.365335,0,0.063934,0.079623,-6.789856,0.00634,0.080897,2.969529,5.795766,4.702007,1.2454,2.752989,3.428571,50.155384,0.021317,0.007922,0.052471,0.019433,50.073873,7.082047,0.229153,0.145929,0.088839,0
1.315209,1.096008,0.219201,1.202287,1.202287,1.203644,-9.542332,0.003265,0.058027,1.009067,0.150808,1.094539,1.001129,1.092689,1.093922,0.219201,-0.146134,0.365335,0.002283,0.052517,0.0742,-7.406667,0.0055,0.075351,3.790634,6.546784,7.266994,1.412876,2.954196,4.173913,53.056462,0.017401,0.031125,0.020462,0.016323,52.987595,7.283988,0.176543,0.143041,0.131683,0
1.315209,1.096008,0.219201,1.226643,1.226643,1.227929,-9.688216,0.003157,0.05706,1.008207,-0.417552,1.072771,1.001049,1.071079,1.072202,0.219201,-0.146134,0.365335,-0.002283,0.057084,0.080664,-6.680527,0.006501,0.081922,3.345168,3.407731,6.71497,1.413082,2.717465,3.84,53.699793,0.041235,0.022822,0.024396,0.020095,53.611539,7.328016,0.20299,0.15621,0.151041,0
1.461344,1.096008,0.365336,1.226643,1.226643,1.228324,-8.523938,0.004128,0.065245,1.011506,0.960618,1.192137,1.001371,1.189705,1.191336,0.219202,-0.219202,0.438404,0,0.059367,0.087604,-5.960098,0.007675,0.089006,3.599263,-2.175791,6.886455,1.475642,2.50218,3.692321,54.24663,0.039087,0.040928,0.017702,0.021688,54.149153,7.365235,0.202389,0.197503,0.133023,0
1.461344,1.096008,0.365336,1.2355,1.2355,1.237248,-8.322375,0.004324,0.066777,1.011859,0.927702,1.183617,1.001415,1.181124,1.182796,0.292269,-0.292269,0.584538,0,0.063934,0.101705,-4.663759,0.010344,0.103333,5.011469,-2.085728,9.225461,1.590791,2.87369,4.57144,55.134545,0.028147,0.048691,0.036273,0.024409,55.021746,7.425271,0.220746,0.190469,0.167313,0
1.315209,1.096008,0.219201,1.231071,1.231071,1.232269,-9.981109,0.002951,0.055168,1.0077,-0.191192,1.068869,1.000973,1.067306,1.068345,0.146134,-0.146134,0.292268,-0.002283,0.06165,0.080664,-6.680527,0.006501,0.081922,2.335306,-4.96376,3.713115,1.308409,1.811643,2.37037,54.370677,0.019119,0.042558,0.021329,0.018727,54.287846,7.373648,0.20645,0.145838,0.138225,0
1.315209,1.096008,0.219201,1.231071,1.231071,1.232532,-9.120114,0.003598,0.060917,1.009439,-0.042442,1.068981,1.001186,1.067079,1.068345,0.146134,-0.146134,0.292268,0.002283,0.06165,0.080664,-6.680527,0.006501,0.081922,2.335306,-0.617234,3.713115,1.308409,1.811643,2.37037,54.474677,0.038428,0.024869,0.013597,0.017452,54.397934,7.380698,0.196007,0.157759,0.11647,0
1.315209,0.876806,0.438403,1.215572,1.215572,1.21834,-6.397194,0.006736,0.083346,1.015713,-2.073883,1.083308,1.002277,1.079509,1.081967,0.365336,-0.365336,0.730672,-0.002283,0.070784,0.113342,-3.724532,0.012841,0.115133,7.086547,0.018164,9.104013,1.60125,3.223295,5.1613,53.487457,0.070046,0.031222,0.058139,0.033719,53.328696,7.313517,0.264629,0.241109,0.176556,0
1.315209,1.022941,0.292268,1.204501,1.204501,1.206397,-8.082915,0.004569,0.068643,1.012086,-0.644578,1.09279,1.001573,1.090196,1.091912,0.219201,-0.146134,0.365335,0,0.073067,0.093143,-5.427658,0.008676,0.094633,2.887574,3.620606,4.176488,1.274755,2.353394,3,52.506817,0.011638,0.060301,0.024874,0.021761,52.410266,7.246168,0.245542,0.157727,0.107282,0
1.315209,1.022941,0.292268,1.175717,1.175717,1.177555,-8.322388,0.004324,0.066776,1.012501,0.070092,1.11952,1.001563,1.116898,1.118644,0.219201,-0.146134,0.365335,-0.004567,0.0685,0.087604,-5.971931,0.007654,0.088885,2.691871,0.110942,4.613992,1.278888,2.502173,3.2,49.908469,0.057678,0.02434,0.03443,0.027192,49.792395,7.064596,0.240215,0.18598,0.155278,0
1.388277,0.876806,0.511471,1.184574,1.184574,1.187406,-6.409849,0.006716,0.083224,1.017379,-1.325773,1.17345,1.00239,1.169168,1.171963,0.292269,-0.365336,0.657605,0,0.077634,0.118382,-3.34488,0.014014,0.120277,5.006811,-4.84953,6.583701,1.524881,2.468857,3.764713,50.408103,0.079321,0.058985,0.034304,0.038027,50.236298,7.099867,0.281636,0.242866,0.185202,0
1.388277,1.096008,0.292269,1.211144,1.211144,1.212616,-9.155747,0.003569,0.060667,1.009983,0.58751,1.146942,1.001216,1.144861,1.146253,0.146135,-0.146135,0.29227,0.002283,0.052517,0.0742,-7.406652,0.0055,0.075352,2.73279,-2.418046,5.083836,1.412877,1.969474,2.782624,52.352687,0.019775,0.018642,0.023163,0.014984,52.291204,7.235518,0.152769,0.139946,0.136491,0
1.607478,0.949873,0.657605,1.204501,1.204501,1.208942,-4.380557,0.010717,0.105127,1.032708,1.277385,1.336933,1.003687,1.329657,1.334559,0.438403,-0.438403,0.876806,-0.00685,0.098184,0.146704,-1.491259,0.021475,0.148889,5.716978,-1.734264,6.919327,1.494176,2.988351,4.465122,51.229158,0.073367,0.047914,0.181551,0.059989,50.928894,7.157465,0.426002,0.270909,0.218686,0
1.607478,0.949873,0.657605,1.173503,1.173503,1.177898,-4.538351,0.010334,0.103235,1.035207,1.984574,1.372218,1.003745,1.3647,1.369811,0.438403,-0.438403,0.876806,0.004567,0.077634,0.139116,-1.947775,0.019332,0.141266,7.067781,-2.52763,12.180165,1.791948,3.151355,5.647063,50.22016,0.033801,0.120956,0.091159,0.051399,49.97592,7.086624,0.347731,0.301916,0.183768,0
1.394614,1.06647,0.328144,1.220598,1.220598,1.223061,-6.885821,0.006019,0.078787,1.016524,0.458261,1.143708,1.002018,1.140265,1.142566,0.246108,-0.164072,0.41018,-0.002564,0.074345,0.092858,-5.4575,0.008616,0.094308,2.836407,7.084722,4.553239,1.249019,2.650357,3.310345,52.699689,0.060078,0.032268,0.034225,0.027959,52.573532,7.259461,0.246094,0.185253,0.177785,0
1.312578,1.06647,0.246108,1.228056,1.228056,1.229962,-7.974718,0.004684,0.069504,1.011973,-0.569358,1.069672,1.001552,1.06717,1.068826,0.246108,-0.246108,0.492216,0,0.076909,0.102545,-4.592328,0.010515,0.104186,3.0976,1.92,4.867981,1.333333,2.4,3.2,54.62661,0.025524,0.038748,0.057303,0.026128,54.505404,7.390986,0.239514,0.196608,0.159643,0
1.312578,1.148506,0.164072,1.22557,1.22557,1.226724,-10.162755,0.00283,0.054026,1.007533,0.05897,1.071499,1.000942,1.069986,1.070994,0.164072,-0.164072,0.328144,-0.005127,0.061527,0.084561,-6.283235,0.007124,0.085756,2.602076,2.972279,4.612718,1.374369,1.940285,2.666667,53.681461,0.006977,0.02851,0.040454,0.017291,53.605673,7.326764,0.20111,0.168832,0.083519,0
1.394614,1.06647,0.328144,1.208169,1.208169,1.209901,-8.459113,0.00419,0.065734,1.011758,0.523053,1.155141,1.001434,1.152668,1.154321,0.164072,-0.164072,0.328144,-0.002564,0.079472,0.097283,-5.052919,0.009457,0.098805,2.038519,-0.5221,2.83036,1.224107,1.686548,2.064516,52.351377,0.02894,0.052968,0.019538,0.023052,52.250204,7.235427,0.230116,0.170115,0.13976,0
1.312578,1.06647,0.246108,1.195739,1.195739,1.197278,-9.018948,0.003683,0.06163,1.010476,0.41209,1.098414,1.001287,1.096302,1.097713,0.164072,-0.164072,0.328144,0,0.09229,0.106568,-4.25809,0.011357,0.108273,1.777778,-0.855334,2.16902,1.154701,1.539601,1.777778,51.549669,0.032925,0.043352,0.043912,0.02736,51.429854,7.179813,0.211659,0.206089,0.181301,0
1.394614,1.06647,0.328144,1.193253,1.193253,1.195829,-6.788817,0.006155,0.079671,1.017383,0.1821,1.170011,1.002159,1.166232,1.16875,0.246108,-0.328144,0.574252,-0.002564,0.094854,0.123906,-2.950659,0.015346,0.125861,3.176581,-3.82606,3.665579,1.306275,1.986254,2.594595,50.268301,0.052916,0.086552,0.049325,0.041301,50.080466,7.090023,0.294154,0.230086,0.22181,0
1.394614,1.06647,0.328144,1.183309,1.183309,1.185381,-7.773205,0.004907,0.071135,1.014391,0.528486,1.179592,1.001751,1.176511,1.178571,0.164072,-0.328144,0.492216,0.002564,0.064091,0.095096,-5.2505,0.009037,0.096583,5.520822,-9.043594,4.538506,1.483779,1.725324,2.56,51.186177,0.057245,0.032062,0.039548,0.02918,51.057761,7.15446,0.239219,0.198709,0.178966,0
1.558687,1.06647,0.492217,1.208169,1.208169,1.210912,-6.461354,0.006637,0.082732,1.020946,2.2369,1.2915,1.002271,1.287201,1.290124,0.328145,-0.246109,0.574254,0,0.061527,0.096196,-5.147484,0.009254,0.097735,6.082671,8.140393,10.091877,1.563473,3.411215,5.333344,52.408309,0.038666,0.03746,0.054908,0.029056,52.277714,7.239361,0.234354,0.196782,0.19326,0
1.394614,1.06647,0.328144,1.193253,1.193253,1.194806,-8.989898,0.003708,0.061837,1.010894,0.955301,1.169495,1.001301,1.167231,1.16875,0.246108,-0.164072,0.41018,0.002564,0.074345,0.090565,-5.674863,0.008195,0.091978,2.840237,2.173263,4.354612,1.218174,2.717465,3.310345,51.865404,0.020094,0.028902,0.042118,0.021251,51.774507,7.201769,0.20539,0.169688,0.141628,0
1.47665,1.06647,0.41018,1.21314,1.21314,1.216457,-5.618634,0.008059,0.091161,1.023326,0.981977,1.21883,1.002734,1.213894,1.217213,0.328144,-0.328144,0.656288,0.005127,0.097418,0.12971,-2.557919,0.016798,0.131683,3.52,-0.078004,4.798205,1.331485,2.529822,3.368421,53.66553,0.045757,0.096552,0.042866,0.038173,53.481238,7.325683,0.310726,0.213822,0.206903,0
1.312578,0.820361,0.492217,1.170879,1.170879,1.174058,-5.957925,0.007453,0.087669,1.018874,-1.808975,1.122675,1.002714,1.117984,1.121019,0.410181,-0.410181,0.820362,0.005127,0.082036,0.128079,-2.668033,0.016378,0.130024,6.911264,-0.544051,8.382189,1.561251,3.202566,5.000008,49.576293,0.043462,0.088573,0.069552,0.044207,49.375815,7.041045,0.297928,0.263444,0.208332,0
1.312578,1.06647,0.246108,1.188281,1.188281,1.190188,-8.11445,0.004536,0.068394,1.012937,0.212815,1.105487,1.001605,1.102832,1.104602,0.164072,-0.246108,0.41018,0.002564,0.089727,0.10755,-4.180869,0.01156,0.10924,2.232066,-3.075099,2.332498,1.198639,1.52554,1.828571,51.569426,0.017658,0.073062,0.018773,0.024522,51.46028,7.181191,0.270312,0.13703,0.13255,0
1.312578,1.06647,0.246108,1.190767,1.190767,1.19267,-8.11445,0.004536,0.068394,1.012813,0.115761,1.103178,1.001598,1.100537,1.102296,0.164072,-0.246108,0.41018,0,0.082036,0.108523,-4.100147,0.011777,0.11026,2.77551,-3.239695,3.041416,1.322876,1.511858,2,50.67449,0.044967,0.067116,0.028416,0.031633,50.534524,7.118604,0.259057,0.212075,0.16848,0
1.394614,1.06647,0.328144,1.198225,1.198225,1.200255,-7.806148,0.00487,0.070866,1.013938,0.55325,1.164875,1.001694,1.161931,1.1639,0.164072,-0.246108,0.41018,0.002564,0.074345,0.097283,-5.052919,0.009457,0.098805,2.797037,-1.728975,3.329027,1.308529,1.686548,2.206897,51.542999,0.043842,0.03955,0.036449,0.027311,51.423528,7.179345,0.210486,0.198181,0.190425,0
1.394614,1.06647,0.328144,1.195739,1.195739,1.198129,-7.1053,0.005723,0.076821,1.016389,0.472773,1.167474,1.001999,1.163993,1.16632,0.246108,-0.246108,0.492216,-0.005127,0.09229,0.116016,-3.528718,0.013434,0.117758,2.9375,2.436087,3.469395,1.257079,2.12132,2.666667,51.508505,0.052363,0.028436,0.071685,0.033466,51.35664,7.176949,0.268387,0.228939,0.167171,0
1.312578,0.902398,0.41018,1.193253,1.193253,1.196,-6.510165,0.006563,0.082269,1.016813,-1.259159,1.101336,1.002302,1.097473,1.1,0.246108,-0.328144,0.574252,-0.002564,0.079472,0.116919,-3.454983,0.013664,0.118762,4.127811,-2.04253,5.322426,1.471194,2.104939,3.096774,51.119889,0.055616,0.055139,0.04198,0.033974,50.967763,7.149822,0.235863,0.234869,0.204642,0
1.312578,1.06647,0.246108,1.190767,1.190767,1.191986,-10.050432,0.002905,0.054729,1.008265,0.264786,1.102859,1.001024,1.101169,1.102296,0.164072,-0.082036,0.246108,0,0.046145,0.068021,-8.157801,0.004627,0.069109,3.041322,6.578429,7.231742,1.474055,2.412091,3.555556,51.171679,0.047234,0.015178,0.012536,0.017809,51.096891,7.153442,0.217233,0.12316,0.111954,0
1.312578,0.902398,0.41018,1.180823,1.180823,1.183228,-7.133532,0.005686,0.076571,1.014901,-1.325498,1.112772,1.002037,1.109319,1.111579,0.328144,-0.328144,0.656288,-0.002564,0.074345,0.111392,-3.875808,0.012402,0.113145,5.616777,-2.432337,7.272595,1.498315,2.945839,4.413793,50.291317,0.087175,0.047547,0.025215,0.035376,50.132095,7.091642,0.295177,0.218087,0.158686,0
1.47665,1.06647,0.41018,1.205683,1.205683,1.20813,-6.966831,0.005908,0.078055,1.017536,1.298835,1.225944,1.00203,1.222261,1.224742,0.328144,-0.246108,0.574252,0,0.076909,0.110444,-3.947748,0.012198,0.112212,4.090369,3.841973,7.229233,1.436044,2.971125,4.266667,52.135122,0.022362,0.089349,0.01141,0.026555,52.012456,7.22047,0.299017,0.149518,0.106286,0
1.394614,0.984434,0.41018,1.193253,1.193253,1.195659,-7.086581,0.005747,0.076986,1.015932,-0.133281,1.169941,1.002016,1.166398,1.16875,0.164072,-0.246108,0.41018,0,0.082036,0.106568,-4.25809,0.011357,0.108273,2.436214,-1.710667,3.01895,1.299038,1.539601,2,51.5287,0.034055,0.041175,0.06762,0.031684,51.386389,7.178367,0.260058,0.202878,0.183875,0
